longitude,latitude,code,name,type,phone,dates_open,comments,num_sites,elevation,amenities,state,nearest_town_distance,nearest_town_bearing,city,location
-106.922,35.721,HOL1,Holy Ghost,RES,,,,,6450,NH ND 32ft NS,NM,,,,POINT(-106.922 35.721)
-105.625,32.762,HOOS,Hoosier Canyon,NF,,,no facilities,,7771,NH ND NT NW NS NR N$,NM,12.3,SW,Mayhill,POINT(-105.625 32.762)
-106.237,36.704,HOPE,Hopewell Lake,NF,505.758.8678/505.758.6200,mid may-mid sep,,21,9806,NH ND 16ft VT NW NS NR,NM,15.5,W,Tres Piedras,POINT(-106.237 36.704)
-105.836,35.734,HYDE,Hyde Memorial State Park,SP,505.983.7175,mid may-mid sep,,57,8553,NH DP 40ft FT DW NS RS PA,NM,6.6,NE,Santa Fe,POINT(-105.836 35.734)
-107.183,35.567,IGNA,Ignacio Chavez SMA Dispersed,BLM,,,dispersed - no facil,,6073,NH ND NT NW NS NR N$,NM,23.2,W,San Ysidro,POINT(-107.183 35.567)
-107.804,32.909,IROC,Iron Creek,NF,505.388.8201/505.388.8201,,,15,7267,NH ND 17ft VT NW NS NR N$,NM,10.8,E,Mimbres,POINT(-107.804 32.909)
-105.62,35.84,IROG,Iron Gate,NF,505.757.6121/505.438.7840,,,14,9423,NH ND VT NW NS NR L$,NM,18.6,N,Pecos,POINT(-105.62 35.84)
-106.676,34.942,ISLE,Isleta Lake RV,RES,505.244.8102,,,50,4902,E DP FT DW SH,NM,12.3,S,Albequerque,POINT(-106.676 34.942)
-105.496,36.586,ITAL,Italianos,NF,,,,,8842,NR,NM,13.1,N,Taos,POINT(-105.496 36.586)
-105.655,35.839,JACK,Jacks Creek,NF,505.757.6121/505.438.7840,,,40,8944,NH ND 16ft DW NS NR,NM,18.3,N,Pecos,POINT(-105.655 35.839)
-108.134,34.299,JACP,Jackson Park - Pie Town,CP,,,unknown facilities,,,NH ND NS N$,NM,,,Pie Town,POINT(-108.134 34.299)
-103.19,32.099,JALC,Jal City Park,CP,,,RV spaces,,3009,E DP FT DW SH,NM,1,S,Jal,POINT(-103.19 32.099)
-105.504,32.905,JAME,James Canyon,NF,505.682.2551/505.434.7200,mid apr-mid sep,,5,6801,NH ND VT NW NS NR N$,NM,32,E,Tularosa,POINT(-105.504 32.905)
-106.608,35.825,JEME,Jemez Falls,NF,505.829.3535/505.438.7840,,,52,8002,NH ND VT DW NS NR L$,NM,6.1,NE,Jemez Springs,POINT(-106.608 35.825)
-107.821,34.944,JOES,Joe Skeen Campground - El Malpais NCA,BLM,,all year,has tables,11,6925,NH ND VT NW NS NR N$,NM,14.2,S,Grants,POINT(-107.821 34.944)
-106.468,34.671,JOP1,John F Kennedy,NF,,,,18,6220,NH ND 22ft VT NW NS NR,NM,17.5,E,Belen,POINT(-106.468 34.671)
-105.436,36.708,JUNE,Junebug,NF,505.586.0520/505.758.6200,mid may-mid sep,,20,8566,NH ND 22ft VT DW NS NR,NM,1.6,W,Red River,POINT(-105.436 36.708)
-106.279,35.796,JUNB,Juniper - Bandelier National Monument,NM,505.672.3861,,,66,6670,NH DP 41ft FT DW NS NR L$,NM,4.8,SW,White Rock,POINT(-106.279 35.796)
-108.486,34.136,JUNQ,Juniper - Quemado Lake,NF,505.773.4678/505.388.8201,,,18,7726,E ND 40ft VT DW NS NR,NM,14.4,S,Quemado,POINT(-108.486 34.136)
-107.701,32.918,KING,Kingston,NF,505.894.6677/505.388.8201,,,5,6159,NH ND VT NW NS NR N$,NM,7.8,W,Hillsboro,POINT(-107.701 32.918)
-106.54,35.055,KIRT,Kirtland AFB Military,MIL,505.846.0337,,military only - do not use our lat/lon - contact them for directions and info,72,5440,WE DP DW SH RS,NM,5.5,SE,Albuquerque,POINT(-106.54 35.055)
-105.685,36.657,LAJN,La Junta - Wild Rivers Rec Area,BLM,,,,,7463,VT NW NR,NM,6,SW,Questa,POINT(-105.685 36.657)
-105.476,36.368,LASO,La Sombra,NF,505.587.2255/505.758.6200,mid may-mid oct,,13,7818,NH ND VT NW NS NR,NM,6,SE,Taos,POINT(-105.476 36.368)
-106.109,36.884,LAGL,Laguna Larga,NF,505.758.8678/505.758.6200,,,7,9019,NH ND NS NR,NM,18.2,NW,Tres Piedras,POINT(-106.109 36.884)
-106.525,35.815,LASC,Las Conchas,NF,,,,9,8435,NH ND VT NW NS NR,NM,9.9,E,Jemez Springs,POINT(-106.525 35.815)
-105.521,36.382,LASP,Las Petacas,NF,505.587.2255/505.758.6200,mid may-mid oct,,9,7402,NH ND VT NW NS NR,NM,3.4,SE,Taos,POINT(-105.521 36.382)
-106.915,32.489,LEAS,Leasburg Dam State Park,SP,575.524.4068,all year,,31,3953,NH DP 40ft FT DW SH RS PA L$,NM,14.6,NW,Las Cruces,POINT(-106.915 32.489)
-105.68,36.666,LITA,Little Arsenic Springs,NF,,,,,7505,NR,NM,5.4,SW,Questa,POINT(-105.68 36.666)
-107.72,35.202,LOBO,Lobo Canyon,NF,505.287.8833/505.346.3804,mid may-mid sep,,9,7493,NH ND VT NW NS NR N$,NM,8.4,NE,Grants,POINT(-107.72 35.202)
-106.176,36.957,LOSP,Los Pinos,NF,505.758.8678/505.758.6200,mid jun-mid sep,,5,8442,NH ND NW NS NR,NM,24.4,NW,Tres Piedras,POINT(-106.176 36.957)
-105.548,36.549,LOWH,Lower Hondo,NF,505.586.0520/505.758.6200,mid may-mid oct,,4,7874,NH ND 22ft VT NW NS NR N$,NM,9.9,N,Taos,POINT(-105.548 36.549)
-105.813,32.899,LOWK,Lower Karr Canyon,NF,505.682.2551/505.434.7200,mid may-mid sep,,6,7864,NH ND VT NW NS NR N$,NM,5.8,SW,Cloudcroft,POINT(-105.813 32.899)
-106.323,36.885,LOWL,Lower Lagunitas,NF,505.758.8678/505.758.6200,,,13,10492,VT NW NR,NM,17.9,NE,Tierra Amarilla,POINT(-106.323 36.885)
-106.361,34.603,MANZ,Manzano Mountains State Park,SP,505.632.8645,early apr-mid sep,,37,7264,NH DP 40ft FT DW NS RS PA L$,NM,8.9,NW,Mountainair,POINT(-106.361 34.603)
-105.118,36.778,MCCR,McCrystal,NF,505.586.0520/505.758.6200,mid may-mid oct,,60,8156,NH ND VT NW NS NR,NM,26.6,SE,Costilla,POINT(-105.118 36.778)
-108.523,35.371,MCGA,McGaffey,NF,,,,29,7831,E ND 40ft VT NW NS NR,NM,16.5,SE,Gallup,POINT(-108.523 35.371)
-108.214,32.925,MCMI,McMillan,NF,505.388.8201/505.388.8201,,,3,7018,NH ND 17ft VT NW NS NR N$,NM,11.4,N,Silver City,POINT(-108.214 32.925)
-108.159,33.034,MESA,Mesa,NF,505.536.2250/505.388.8201,,,36,6145,E ND 35ft FT DW NS NR,NM,16.1,NW,Mimbres,POINT(-108.159 33.034)
-103.87,33.408,MESC,Mescalero Sands North Dunes OHV Area,BLM,,,off hwy veh area,,4085,NH ND VT NW NS NR N$,NM,37.7,E,Roswell,POINT(-103.87 33.408)
-104.377,36.048,MILL,Mills Canyon,NF,575.374.9652,,,7,5108,NH ND VT DW NS NR N$,NM,7.3,W,Mills,POINT(-104.377 36.048)
-103.446,35.339,MINU,Mine Canyon - Ute Lake State Park,SP,575.487.2284,mid may-late aug,,,3783,NH FT DW RS,NM,2.7,SW,Logan,POINT(-103.446 35.339)
-105.73,33.432,MONJ,Monjeau,NF,505.257.4095/505.434.7200,mid may-mid sep,,4,9500,NH ND VT NW NS NR N$,NM,29.8,NE,Tularosa,POINT(-105.73 33.432)
-105.68,36.668,MONT,Montoso - Wild Rivers Rec Area,BLM,,,,,7493,NH ND VT NW NS NR,NM,5.3,SW,Questa,POINT(-105.68 36.668)
-105.398,35.942,MORP,Morphy Lake State Park,SP,575.387.2328,all year,,24,7953,NH ND 40ft VT NW NS NR L$,NM,4.4,SW,Mora,POINT(-105.398 35.942)
-106.409,34.671,NEWC,New Canyon,NF,505.847.2990/505.346.3804,,,10,7835,NH ND VT NW NS NR,NM,8.9,SW,Tajique,POINT(-106.409 34.671)
-108.827,32.632,NICH,Nichols Canyon  - Gila Lower Box Canyon,BLM,,,no facil - dispersed,,4162,NH ND NT NW NS NR N$,NM,6.4,SW,Redrock,POINT(-108.827 32.632)
-103.453,35.356,NORU,North  - Ute Lake State Park,SP,575.487.2284,mid may-late aug,,,3822,WE FT DW RS,NM,2.5,W,Logan,POINT(-103.453 35.356)
-104.186,35.426,NORC,North Area - Conchas Lake State Park,SP,575.868.2270,early may-late aug,,145,4255,E FT DW RS,NM,1.6,N,Conchas Dam,POINT(-104.186 35.426)
-105.913,35.98,NORL,North Lake - Santa Cruz Lake,BLM,575.758.8851,,,25,6368,NH ND VT DW NS NR,NM,2.5,SE,Chimayo,POINT(-105.913 35.98)
-105.747,33.396,OAKG,Oak Grove,NF,505.257.4095/505.434.7200,mid may-mid sep,,30,8369,NH ND VT NW NS NR L$,NM,6.2,NW,Ruidoso,POINT(-105.747 33.396)
-103.349,34.256,OASI,Oasis State Park,SP,575.356.5331,all year,,23,4078,E DP FT DW SH RS L$,NM,4.9,N,Portales,POINT(-103.349 34.256)
-106.838,35.506,OJIT,Ojito Wilderness,BLM,,,no facil,,5997,NH ND NT NW NS NR N$,NM,5.5,SW,San Ysidro,POINT(-106.838 35.506)
-108.109,35.159,OJOR,Ojo Redondo,NF,505.287.8833/505.346.3804,mid may-mid nov,,15,8858,NH ND 22ft VT NW NS NR N$,NM,18.1,S,Thoreau,POINT(-108.109 35.159)
-105.915,32.745,OLIV,Oliver Lee State Park,SP,575.437.8284,all year,,44,4308,NH DP FT DW SH RS PA L$,NM,11,S,Alamogordo,POINT(-105.915 32.745)
-105.779,36.293,ORIL,Orilla Verde Rec Area,BLM,505.758.8851,,7 campgrounds along Rio Grande,,6066,NH ND 30ft VT DW NS NR,NM,1.7,N,Pilar,POINT(-105.779 36.293)
-105.918,35.964,OVER,Overlook - Santa Cruz Lake,BLM,575.758.8851,,,25,6368,NH ND VT NW NS NR,NM,19.2,N,Santa Fe,POINT(-105.918 35.964)
-106.626,35.704,PALI,Paliza,NF,505.829.3535/505.438.7840,mid may-late aug,,30,6847,NH ND VT NW NS RS L$,NM,12.7,NE,San Ysidra,POINT(-106.626 35.704)
-107.641,31.825,PAVI,Pancho Villa State Park,SP,575.531.2711,all year,,62,4055,NH DP FT DW SH RS PA L$,NM,0.2,S,Columbus,POINT(-107.641 31.825)
-105.664,35.83,PACH,Panchuela,NF,505.757.6121/505.438.7840,,,6,8360,NH ND VT DW NS NR L$,NM,17.7,N,Pecos,POINT(-105.664 35.83)
-104.407,32.11,PARK,Parks Ranch,BLM,,,no facil - high clearance veh,,3561,NH ND NT NW NS NR N$,NM,4.8,S,Whites City,POINT(-104.407 32.11)
-107.306,32.869,PERC,Percha Dam State Park,SP,575.743.3942,early mar-late sep,,50,4583,E ND FT DW SH RS PA,NM,7.3,S,Caballo,POINT(-107.306 32.869)
-107.62,36.822,PINN,Pine River - Navajo Lake State Park,SP,505.632.2278,all year,,103,6270,RS,NM,1.5,N,Navajo Dam,POINT(-107.62 36.822)
-105.737,32.968,PINE,Pines,NF,505.682.2551/505.434.7200,mid may-mid sep,,24,8691,NH ND VT DW NS NR,NM,0.8,NE,Cloudcroft,POINT(-105.737 32.968)
-108.482,34.139,PINQ,Pinon - Quemado Lake,NF,505.773.4678/505.388.8201,mid may-mid sep,,22,7877,E DP 30ft VT DW NS NR L$,NM,14.2,S,Quemado,POINT(-108.482 34.139)
-105.639,32.813,PRES,Prestridge Hill / Hay Canyon,NF,,,no facilities - rv limit 16 ft,,8000,NH ND 16ft NT NW NS NR N$,NM,4.7,W,Sacramento,POINT(-105.639 32.813)
-108.961,33.593,PUEB,Pueblo Park,NF,505.539.2481/505.388.8201,,,10,6214,NH ND VT NW NS NR N$,NM,14.3,SW,Reserve,POINT(-108.961 33.593)
-108.54,35.406,QUAK,Quaking Aspen,NF,505.287.8833/505.346.3804,mid may-mid sep,,20,7625,NH ND 22ft VT NW NS NR L$,NM,7.5,S,Wingate,POINT(-108.54 35.406)
-107.817,32.909,RAIL,Railroad Canyon,NF,,,,6,7129,NH ND VT NW NS NR N$,NM,10.1,E,Mimbres,POINT(-107.817 32.909)
-103.313,33.259,RAMP,Rampy Park,CP,575.398.4633,,,5,3996,WES DP DW NS N$,NM,0.3,NE,Tatum,POINT(-103.313 33.259)
-106.411,34.622,RECA,Red Canyon,NF,505.847.2990/505.346.3804,mid apr-mid oct,,38,7946,NH ND 22ft VT DW NS NR L$,NM,11.4,SW,Tajique,POINT(-106.411 34.622)
-105.756,34.21,REDC,Red Cloud,NF,505.847.2990/505.346.3804,,,5,7600,NH ND VT NW NS NR N$,NM,9.5,W,Corona,POINT(-105.756 34.21)
-108.606,35.538,REDR,Red Rock Park,CP,505.722.3839,all year,,25,6677,E DP FT DW SH,NM,7.7,E,Gallup,POINT(-108.606 35.538)
-106.624,35.86,REDO,Redondo,NF,505.829.3535/505.438.7840,mid may-mid sep,,59,8153,NH ND VT DW NS RS L$,NM,7.4,NE,Jemez Springs,POINT(-106.624 35.86)
-106.427,36.247,RIAN,Riana - Abiquiu Reservoir,COE,505.685.4371,mid apr-mid oct,,53,6463,E DP FTVT DW SH RS L$,NM,6.7,NW,Abiquiu,POINT(-106.427 36.247)
-106.673,36.355,RIOC,Rio Chama,NF,505.638.5526/505.438.7840,,,10,6411,NH ND VT NW NS NR,NM,22.2,NW,Abiquiu,POINT(-106.673 36.355)
-106.806,35.997,RIOD,Rio De Las Vacas,NF,505.289.3264/505.438.7840,mid may-mid oct,,16,8301,NH ND VT DW NS NR L$,NM,8.7,E,Cuba,POINT(-106.806 35.997)
-106.723,36.101,RIOP,Rio Puerco,NF,505.638.5526/505.438.7840,,,4,8241,NH ND VT NW NS NR N$,NM,7.5,SW,Coyote,POINT(-106.723 36.101)
-107.613,32.186,ROCK,Rockhound State Park,SP,575.546.6182,all year,,29,4603,NH DP 45ft FT DW SH RS PA,NM,10.3,SE,Deming,POINT(-107.613 32.186)
-103.489,35.367,ROGE,Rogers - Logan - Windy - Ute Lake State Park,SP,575.487.2284,mid may-late aug,3 campgrounds,,3845,WE FT DW RS,NM,4.4,W,Logan,POINT(-103.489 35.367)
-105.726,32.971,SADD,Saddle,NF,505.682.2551/505.434.7200,mid may-mid sep,,16,8983,NH DP 32ft FTVT DW SH NR,NM,1.3,NE,Cloudcroft,POINT(-105.726 32.971)
-106.646,35.887,SANA,San Antonio-Jemez Springs,NF,505.829.3535/505.438.7840,,,30,7815,E ND 35ft VT DW NS NR L$,NM,8.6,N,Jemez Springs,POINT(-106.646 35.887)
-105.61,36.089,SANB,Santa Barbara,NF,505.587.2255/505.758.6200,mid may-mid oct,,22,8862,NH ND 32ft VT DW NS NR,NM,7.1,SE,Penasco,POINT(-105.61 36.089)
-104.668,35.03,SANT,Santa Rosa Lake State Park,SP,575.472.3110,all year,,100,4826,NH 40ft FT DW RS PA,NM,6.4,N,Santa Rosa,POINT(-104.668 35.03)
-108.258,33.23,SCOR,Scorpion - Gila Cliff Dwelllings,NF,505.536.2250/505.388.8201,,Short hiking trail. Petroglyphs.,17,5741,NH DP 17ft VT DW NS NR,NM,30.5,NW,Mimbres,POINT(-108.258 33.23)
-106.741,34.652,SENA,Senator Willie Chavez Park,CP,,all year,electric maybe not working,12,4797,E ND FT DW NS,NM,2.1,E,Belen,POINT(-106.741 34.652)
-106.685,35.934,SEVE,Seven Springs,NF,,,,7,8084,NH ND NW NS NR,NM,1.1,NE,Seven Springs,POINT(-106.685 35.934)
-105.725,32.973,SILV,Silver,NF,505.682.2551/505.434.7200,mid may-mid sep,,29,9026,NH DP 32ft FTVT DW SH NR,NM,1.5,NE,Cloudcroft,POINT(-105.725 32.973)
-105.723,32.976,SILO,Silver Overflow,NF,505.682.2551/505.434.7200,mid may-mid sep,,52,9003,NH ND FTVT DW NS NR,NM,1.7,NE,Cloudcroft,POINT(-105.723 32.976)
-107.587,36.83,SIMN,Sims Mesa - Navajo Lake State Park,SP,505.632.2278,all year,,44,6152,NH DP DW NS RS,NM,15.1,NE,Blanco,POINT(-107.587 36.83)
-105.733,33.42,SKYL,Skyline,NF,505.257.4095/505.434.7200,mid may-mid sep,,17,9006,NH ND VT NW NS NR N$,NM,7,NW,Ruidoso,POINT(-105.733 33.42)
-105.725,32.944,SLEE,Sleepy Grass,NF,505.682.2551/505.434.7200,mid may-mid sep,closed for 2010 - check in 2011,21,8848,NH ND 16ft VT DW NS NR,NM,1.4,SE,Cloudcroft,POINT(-105.725 32.944)
-104.191,35.377,SOUC,South Area - Conchas Lake State Park,SP,575.868.2270,early may-late aug,,,4229,NH FT DW RS PA,NM,1.8,S,Conchas Dam,POINT(-104.191 35.377)
-105.753,33.449,SOFO,South Fork,NF,505.257.4095/505.434.7200,mid may-mid sep,,60,7618,NH ND 35ft FT DW NS NR L$,NM,,,,POINT(-105.753 33.449)
-108.587,33.53,SONE,South Fork Negrito,NF,505.533.6232/505.388.8201,,,7,7467,NH ND VT NW NS NR N$,NM,16,SE,Reserve,POINT(-108.587 33.53)
-103.446,35.339,SOUU,Southside - Ute Lake State Park,SP,575.487.2284,mid may-late aug,,,3783,NH FT DW RS,NM,2.7,SW,Logan,POINT(-103.446 35.339)
-107.404,33.575,SPRT,Springtime,NF,505.854.2281/505.346.3804,mid mar-mid nov,,6,7428,NH ND VT NW NS NR,NM,12.6,N,Monticello,POINT(-107.404 33.575)
-106.88,36.729,STON,Stone Lake,RES,,,,24,7277,E DP NW N$,NM,15.6,SE,Dulce,POINT(-106.88 36.729)
-105.232,35.658,STOR,Storrie Lake State Park,SP,505.425.7278,mid may-late aug,,45,6608,NH DP 40ft FT DW SH RS PA L$,NM,4.4,N,Las Vegas,POINT(-105.232 35.658)
-104.379,36.938,SUGA,Sugarite Canyon State Park,SP,575.445.5607,early may-late sep,,50,7090,NH DP 40ft FT DW SH RS PA,NM,4.1,NE,Raton,POINT(-104.379 36.938)
-104.401,34.611,SUMN,Sumner Lake State Park,SP,575.355.2541,all year,2 campgrounds,65,4327,NH DP FT DW SH RS PA,NM,13.1,NW,Fort Sumner,POINT(-104.401 34.611)
-105.741,36.334,TAOS,Taos Junction,BLM,505.758.8851,all year,,,6066,NH ND VT DW NS NR,NM,2.5,SE,Carson,POINT(-105.741 36.334)
-105.675,35.742,TERE,Tererro - State Fish and Game,SFW,,,,10,7772,NH ND VT NW NS NR,NM,15.2,E,Santa Fe,POINT(-105.675 35.742)
-106.305,35.647,TETI,Tetilla Peak - Cochiti Lake,COE,505.465.0307,mid apr-mid oct,,51,5551,E DP FT DW SH RS L$,NM,40.9,NE,Albuquerque,POINT(-106.305 35.647)
-104.01,32.065,PECO,The Pecos River Corridor - Dispersed,BLM,575.234.5972,,dispersed - no facil,,2877,NH ND NT NW NS NR N$,NM,16.1,S,Loving,POINT(-104.01 32.065)
-105.884,33.401,THR1,Three Rivers,NF,505.257.4095/505.434.7200,,,12,6430,NH ND 25ft VT DW NS NR L$,NM,23.9,N,Tularosa,POINT(-105.884 33.401)
-106.014,33.343,THRE,Three Rivers Petroglyph National Rec Site,BLM,575.525.4300,all year,5 shelters-1 group/handicap site- 2 RV sites,7,5126,NH ND VT DW NS NR PA L$,NM,18.6,N,Tularosa,POINT(-106.014 33.343)
-106.382,36.609,TROU,Trout Lakes,NF,505.684.2489/505.758.6200,mid may-mid sep,,12,9213,NH ND 16ft VT NW NS NR,NM,9.4,N,Canjilon,POINT(-106.382 36.609)
-105.451,36.596,TWIN,Twining,NF,505.586.0520/505.758.6200,mid may-mid oct,,4,9300,NH ND 22ft VT NW NS NR N$,NM,14.7,NE,Taos,POINT(-105.451 36.596)
-108.154,33.027,UPPE,Upper End,NF,505.536.2250/505.388.8201,,,12,6168,NH ND 35ft VT DW NS NR L$,NM,15.5,NW,Mimbres,POINT(-108.154 33.027)
-105.731,32.97,UPPF,Upper Fir,NF,,mid may-mid sep,,,8799,NH ND VT NW NS NR,NM,1.1,NE,Cloudcroft,POINT(-105.731 32.97)
-105.781,32.881,UPPK,Upper Karr Canyon,NF,505.682.2551/505.434.7200,,,15,9370,NH ND 16ft NS NR,NM,5.7,SW,Cloudcroft,POINT(-105.781 32.881)
-105.456,36.148,UPLJ,Upper La Junta,NF,505.587.2255/505.758.6200,mid jun-mid oct,,8,9032,NH ND 16ft VT DW NS NR,NM,13,E,Penasco,POINT(-105.456 36.148)
-106.321,36.886,UPPL,Upper Lagunitas,NF,505.758.8678/505.758.6200,,,13,10574,NH ND VT NW NS NR,NM,,,,POINT(-106.321 36.886)
-105.92,33.685,VALL,Valley of Fires,BLM,575.648.2241,all year,,19,5246,E DP VT NW SH NR,NM,3.9,NW,Carrizozo,POINT(-105.92 33.685)
-105.355,35.266,VILL,Villanueva State Park,SP,575.421.2957,all year,,33,5797,NH DP FT DW SH RS PA L$,NM,0.4,E,Villanueva,POINT(-105.355 35.266)
-106.721,35.717,VIST,Vista Linda - Jemez Springs,NF,505.829.3535/505.438.7840,,,13,5869,NH ND VT DW NS NR L$,NM,10.9,N,San Ysidro,POINT(-106.721 35.717)
-106.491,32.377,VOLU,Volunteer Park Travel Military,MIL,575.678.1713,,military only - do not use our lat/lon - contact them for directions and info,,4301,RS,NM,0.6,SE,White Sands,POINT(-106.491 32.377)
-108.082,33.35,WALL,Wall Lake,NF,,,,6,6414,NH ND VT NW NS NR,NM,41.7,N,Silver City,POINT(-108.082 33.35)
-107.131,34.024,WATE,Water Canyon,NF,505.854.2281/505.346.3804,mid mar-mid nov,,16,6827,NH ND 22ft VT NW NS NR,NM,9.1,SE,Magdalena,POINT(-107.131 34.024)
-105.745,33.456,WEST,Westlake,CP,575.336.4157,,,75,7441,FT DW,NM,7.4,S,Nogal,POINT(-105.745 33.456)
-108.579,33.401,WILL,Willow Creek,NF,,mid apr-mid nov,creek water must be purified,9,8015,NH ND 17ft VT NW NS NR N$,NM,23.9,SE,Reserve,POINT(-108.579 33.401)
-108.198,33.423,WOLF,Wolf Hollow,NF,505.894.6677/505.388.8201,,,6,7848,NR,NM,,,,POINT(-108.198 33.423)
-107.781,32.913,WRIG,Wrights Cabin,NF,,,shelters provided,8,7600,NH ND VT NW NS NR,NM,12.2,E,Mimbres,POINT(-107.781 32.913)
-114.822,36.133,8MIL,8 Mile Rd Boondocking - Lake Mead National Rec Area,NRA,,all year,no facilities,,,NH ND NT NW NS NR N$,NV,,,Henderson,POINT(-114.822 36.133)
-115.051,41.029,ANGC,Angel Creek,NF,775.752.3357/775.331.6444,mid may-late oct,,18,6631,NH ND 45ft VT DW NS RS,NV,7.3,SW,Wells,POINT(-115.051 41.029)
-115.086,41.026,ANGL,Angel Lake,NF,775.752.3357/775.331.6444,mid jun-late aug,,27,8389,NH ND 30ft VT DW NS RS,NV,8.6,SW,Wells,POINT(-115.086 41.026)
-114.24,38.987,BAKE,Baker Creek - Great Basin National Park,NP,775.234.7331,,,32,7612,NH ND 30ft VT DW NS NR,NV,6.5,W,Baker,POINT(-114.24 38.987)
-116.639,38.655,BARL,Barley Creek,NF,,,,10,7723,VT NW NR,NV,23.4,E,Round Mountain,POINT(-116.639 38.655)
-114.081,37.514,BEAV,Beaver Dam State Park,SP,775.728.4460,early apr-mid nov,,35,5289,NH ND 28ft VT DW NS NR,NV,24.6,E,Caliente,POINT(-114.081 37.514)
-117.595,38.869,BERL,Berlin - Ichthyosaur State Park,SP,775.964.2440,all year,,14,6919,NH DP 25ft VT DW NR,NV,17.6,E,Gabbs,POINT(-117.595 38.869)
-114.643,39.349,BERR,Berry Creek,NF,,,,5,8310,NH ND 20ft VT NW NS NR,NV,14.9,NE,Ely,POINT(-114.643 39.349)
-115.7,41.766,BIGB,Big Bend,NF,775.738.5171/775.331.6444,,,17,6978,NH ND 35ft VT DW NS NR,NV,14.6,E,Mountain City,POINT(-115.7 41.766)
-114.64,35.116,BICO,Big Bend of the Colorado Rec Area,SP,775.684.2770,all year,,24,,WES DP 60ft FT DW SH NR,NV,5.2,SW,Laughlin,POINT(-114.64 35.116)
-117.137,39.346,BIGC,Big Creek,NF,775.964.2671/775.331.6444,,,17,6791,NH ND 25ft VT NW NS NR,NV,10.8,S,Austin,POINT(-117.137 39.346)
-114.653,39.463,BIRD,Bird Creek Recreation Area,NF,775.964.2671/775.331.6444,early jun-mid oct,tent only,4,8740,NH ND VT DW NS NR NP L$,NV,7.8,NE,McGill,POINT(-114.653 39.463)
-116.997,39.458,BOBS,Bob Scott,NF,775.964.2671/775.331.6444,early apr-late sep,,18,7228,NH ND 35ft FTVT DW NS NR N$,NV,4.4,SE,Austin,POINT(-116.997 39.458)
-114.799,36.035,BOUL,Boulder Beach RV - Lake Mead National Rec Area,NRA,702.293.2540,all year,30 day limit - Res. call 702.293.2540,154,,WES DP 30ft VT DW NS RS,NV,4.4,NE,Boulder City,POINT(-114.799 36.035)
-114.783,36.121,BOXC,Boxcar Canyon Boondocking - Lake Mead National Rec Area,NRA,,all year,no facilities,,,NH ND NT NW NS NR N$,NV,,,Henderson,POINT(-114.783 36.121)
-114.728,36.138,CALL,Callville Bay - Lake Mead National Rec Area,NRA,702.565.8958,all year,30 day limit - Res. call 702.565.8958,80,,WES DP 35ft FT DW NS RS,NV,0.5,SW,Callville Bay,POINT(-114.728 36.138)
-114.415,37.821,CATH,Cathedral Gorge State Park,SP,775.728.4460,all year,,22,4833,NH 30ft FT DW SH NR,NV,2.8,NW,Panaca,POINT(-114.415 37.821)
-114.694,39.191,CAVE,Cave Lake State Park,SP,775.296.1505,all year,2 campgrounds,35,7306,35ft FT DW SH NR,NV,11.1,E,Ely,POINT(-114.694 39.191)
-115.624,38.155,CHER,Cherry Creek,NF,775.289.3031/775.331.6444,,,6,6932,NH ND NS NR,NV,,,,POINT(-115.624 38.155)
-114.558,39.219,CLEV,Cleve Creek,BLM,,,,12,6447,NH ND 24ft VT NW NS NR N$,NV,,,,POINT(-114.558 39.219)
-117.376,38.9,COL1,Columbine,NF,,,,5,8642,NH ND 35ft VT NW NS NR,NV,44.2,S,Austin,POINT(-117.376 38.9)
-114.688,35.491,COTL,Cottonwood Cove  - Lake Mead National Rec Area,NRA,702.297.1464,,30 day limit - Res. call 702.297.1464,150,,WES DP 35ft FT DW NS RS,NV,0.3,SW,Cottonwood Cove,POINT(-114.688 35.491)
-114.798,36.127,CRAW,Crawdad Cove Boondocking - Lake Mead National Rec Area,NRA,,all year,no facilities,,,NH ND NT NW NS NR N$,NV,,,Henderson,POINT(-114.798 36.127)
-119.833,39.305,DAVI,Davis Creek,CP,775.849.0684,,,63,5210,NH DP 40ft FTVT DW SH L$,NV,10.3,N,Carson City,POINT(-119.833 39.305)
-119.587,39.252,DAYT,Dayton State Park,SP,775.684.2770,all year,,10,4334,NH DP 20ft FTVT DW NS NR,NV,1.1,N,Dayton,POINT(-119.587 39.252)
-119.34,38.621,DESE,Desert Creek,NF,760.932.7070/775.331.6444,,,20,6325,NR,NV,31.2,SE,Gardnerville,POINT(-119.34 38.621)
-115.053,36.249,DESE,Desert Eagle RV Military - Nellis AFB,MIL,702.643.3060,,voted best - military only - do not use our lat/lon - contact them for directions and info,,1897,RS,NV,0.6,N,Nellis Afb,POINT(-115.053 36.249)
-115.682,36.308,DOLO,Dolomite,NF,702.515.5400/775.331.6444,early may-late sep,,31,8622,NH ND 30ft FT DW NS RS,NV,18.1,S,Indian Springs,POINT(-115.682 36.308)
-114.639,39.497,EAST,East Creek,NF,775.289.3031/775.331.6444,,,8,7615,NH ND 20ft VT NW NS NR,NV,9.8,NE,McGill,POINT(-114.639 39.497)
